Plot #,Plot ID,Sub Plot,Blade Length (cm),Blade Max Width (cm) ,Blade Width @ 10cm (cm),Blade thickness (mm),Stipe Length (cm),Stipe diamter (mm),Stipe Hollow (Y/N),Bullations (Y/N),Fouling ,Crinkle,Sorrus Tissue (Y/N),Sorus Area (cm^2),Other Comments
S-C1-F,SL18-UCONN-S-C1-F,1,58,5.5,5.5,0.8,7.5,3,No,No,No,Grazing,,,
S-C1-F,SL18-UCONN-S-C1-F,2,61,3.8,4,0.2,7.5,3.3,No,No,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,1,67,7.3,4.8,0.5,7.5,3.3,No,No,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,2,76,7,6.5,0.6,6,3.9,No,Yes,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,2,83,8,7,1,6.2,3,No,No,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,2,91,8.8,6,0.2,7.5,3.4,No,No,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,1,101,8,6.3,0.3,7.4,3,No,No,No,,,DNA,
S-C1-F,SL18-UCONN-S-C1-F,3,107,8,5,0.4,5,3.3,No,Yes,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,1,134.5,8.5,4.2,0.9,7.5,3,No,No,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,2,143,9.8,5.5,1.2,3.8,2.8,No,Yes,No,,,,DNA
S-C1-F,SL18-UCONN-S-C1-F,4,165,10,5.8,1,5.8,3.5,No,Yes,No,,,,
S-C1-F,SL18-UCONN-S-C1-F,3,180,12,6,1,4.5,3.4,No,Yes,Yes,Bryozoan,,,
S-C1-G,SL18-UCONN-S-C1-G,4,7,1.5,-,0.1,0.2,0.6,No,No,No,,,,
S-C1-G,SL18-UCONN-S-C1-G,4,9.5,1.6,-,0.2,-,-,No,No,No,,,,
S-C1-G,SL18-UCONN-S-C1-G,4,18,2.6,2.6,0.2,3.5,1.8,No,No,No,Grazing,,,
S-C1-G,SL18-UCONN-S-C1-G,5,19,2.1,1.6,0.2,2.5,1.7,No,No,No,,,,
S-C1-G,SL18-UCONN-S-C1-G,3,21,4,4,0.1,0.6,1.2,No,No,No,,,,
S-C1-G,SL18-UCONN-S-C1-G,2,31,3,3.5,0.2,2.3,1.7,No,No,No,,,,
S-C1-G,SL18-UCONN-S-C1-G,2,40,4.4,4,0.2,3.6,2.3,No,No,No,Grazing,,,
S-C1-G,SL18-UCONN-S-C1-G,5,52,4.6,4,0.2,6,2.5,No,No,No,,,,
S-C1-G,SL18-UCONN-S-C1-G,3,59,6,5,0.2,3.3,2.2,No,No,No,,,,
S-C1-G,SL18-UCONN-S-C1-G,4,61,5.6,5.3,0.3,5,2.9,No,No,No,,,,
S-C1-G,SL18-UCONN-S-C1-G,4,69,7,5,0.2,6.2,3,No,No,No,,,,
S-C1-G,SL18-UCONN-S-C1-G,3,71,6,5,0.3,5,2.7,No,No,No,,,,
S-C1-G,SL18-UCONN-S-C1-G,1,81,8,5.5,0.1,4,2.5,No,No,No,DNA,,,
S-C1-G,SL18-UCONN-S-C1-G,4,109,8.5,4,0.2,10.5,3.6,No,No,No,,,,
S-C1-G,SL18-UCONN-S-C1-G,5,127,12,6.6,0.2,5.6,2.6,Yes,No,No,Grazing,,,
S-C1-I,SL18-UCONN-S-C1-I,1,6,1.4,-,0.2,0.9,0.6,No,No,No,Splitting Meristem,,,
S-C1-I,SL18-UCONN-S-C1-I,1,11,2.2,2,0.3,1.2,1,No,No,No,Splitting Meristem,,,
S-C1-I,SL18-UCONN-S-C1-I,3,12,1.5,1.6,0.1,0.7,0.7,No,No,No,Grazing,,,
S-C1-I,SL18-UCONN-S-C1-I,3,13,2,1.8,0.1,1,0.8,No,No,No,,,,
S-C1-I,SL18-UCONN-S-C1-I,3,14,2.4,2,0.1,1.3,0.7,No,No,No,,,,
S-C1-I,SL18-UCONN-S-C1-I,3,14,1.6,1.6,0.1,1.5,1,No,No,No,,,,
S-C1-I,SL18-UCONN-S-C1-I,3,15,2.5,2,0.3,1,0.7,No,No,No,,,,
S-C1-I,SL18-UCONN-S-C1-I,3,18,2.4,2.4,0.2,3.4,1.5,No,No,No,,,,
S-C1-I,SL18-UCONN-S-C1-I,3,20,2.3,2,0.1,3.4,0.9,No,No,No,Grazing,,,
S-C1-I,SL18-UCONN-S-C1-I,2,42,4,3.8,0.2,7,2.3,No,No,No,,,,
S-C1-I,SL18-UCONN-S-C1-I,4,51,9,7,0.5,6.4,2.9,No,No,Yes,Snail Egg,,,
S-C1-I,SL18-UCONN-S-C1-I,3,65,5,3.2,0.2,4.8,2.3,No,No,No,,,,
S-C1-I,SL18-UCONN-S-C1-I,3,67,5,5.5,0.3,5,2.9,No,No,No,Grazing,,,
S-C1-I,SL18-UCONN-S-C1-I,2,77,8,5.8,0.2,10,3.6,No,No,No,,,,
S-C1-I,SL18-UCONN-S-C1-I,4,127,10.5,7.6,0.4,9.5,4.1,No,No,Yes,Bryozoan,,,
S-C2-C,SL18-UCONN-S-C2-C,-,20,6.2,6,0.33,2.1,2.2,No,Yes,No,Crinkle,,,
S-C2-C,SL18-UCONN-S-C2-C,1,36,9,9,0.25,1.6,1.33,No,Yes,No,,,,
S-C2-C,SL18-UCONN-S-C2-C,2,44.6,6.7,5.6,0.25,2.3,1.46,No,Yes,No,Grazing,,,
S-C2-C,SL18-UCONN-S-C2-C,4,66,8.2,7.4,0.25,2.5,1.27,No,Yes,No,Crinkle,,,
S-C2-C,SL18-UCONN-S-C2-C,3,78,10.6,8,0.58,1.6,1.73,No,Yes,No,Crinkle/Grazing,,,
S-C2-C,SL18-UCONN-S-C2-C,5,115.4,16,13,0.53,2.9,2.14,No,Yes,Yes,,,,
S-C2-D,SL18-UCONN-S-C2-D,4,28.4,5.5,4.5,0.2,1.8,1.24,No,No,No,,,,
S-C2-D,SL18-UCONN-S-C2-D,1,36,2.9,3.9,0.3,2.5,1.4,No,No,No,,,,
S-C2-D,SL18-UCONN-S-C2-D,1,37.8,6.2,5.2,0.4,3.3,1.9,No,No,No,,,,
S-C2-D,SL18-UCONN-S-C2-D,4,38.1,5.1,5,0.25,2.1,1.68,No,No,No,,,,
S-C2-D,SL18-UCONN-S-C2-D,1,38.1,6.2,7.9,0.6,2.5,2.5,No,Yes,No,,,,
S-C2-D,SL18-UCONN-S-C2-D,1,40.3,6.9,5.4,0.7,2.4,2.4,No,No,No,,,,
S-C2-D,SL18-UCONN-S-C2-D,5,47,7.8,6.8,0.21,2.3,2.03,No,No,No,,,,
S-C2-D,SL18-UCONN-S-C2-D,1,56.6,8,5.3,0.7,4.7,3.4,No,Yes,No,,,,
S-C2-D,SL18-UCONN-S-C2-D,1,60.1,8.3,5.8,0.7,2.9,3,No,No,No,,,,
S-C2-D,SL18-UCONN-S-C2-D,1,76.1,5.6,5.2,0.6,3.4,2.9,No,Yes,No,,,,
S-C2-D,SL18-UCONN-S-C2-D,5,77.5,10.4,7,0.32,3.7,2.74,No,No,No,,,,
S-C2-D,SL18-UCONN-S-C2-D,1,106,11.5,6.2,0.7,4.1,2.9,No,Yes,No,,,,DNA
S-C2-D,SL18-UCONN-S-C2-D,5,127.2,14.8,8.5,0.16,4.6,2.8,No,Yes,No,,,,
S-C2-D,SL18-UCONN-S-C2-D,3,144,16.5,8.6,0.4,2.8,2.6,No,Yes,No,,,,
S-C2-D,SL18-UCONN-S-C2-D,2,159.4,15,7.1,0.56,3.5,2.91,No,Yes,Yes,,,,
S-C2-E,SL18-UCONN-S-C2-E,1,11.4,7.8,5.2,0.12,0.9,0.87,No,No,No,,,,
S-C2-E,SL18-UCONN-S-C2-E,4,11.5,14.9,10.1,0.8,4.2,3,No,Yes,No,,,,DNA
S-C2-E,SL18-UCONN-S-C2-E,3,20.4,7,7,0.54,1.2,1.48,No,No,No,Grazing,,,
S-C2-E,SL18-UCONN-S-C2-E,-,21.6,4.6,4,0.36,2,1.31,No,No,No,Snail Egg,,,
S-C2-E,SL18-UCONN-S-C2-E,3,34.2,6,6,0.31,2.4,1.77,No,No,No,,,,
S-C2-E,SL18-UCONN-S-C2-E,-,38,6.2,6.2,0.3,2,1.49,No,No,No,,,,
S-C2-E,SL18-UCONN-S-C2-E,4,40.4,8.5,7.9,0.3,3,2.2,No,No,No,,,,
S-C2-E,SL18-UCONN-S-C2-E,4,47.3,8.2,7.8,0.7,3.2,2.4,No,Yes,No,,,,
S-C2-E,SL18-UCONN-S-C2-E,5,66,6.3,5,0.7,4.8,2.8,No,No,No,,,,
S-C2-E,SL18-UCONN-S-C2-E,-,76.4,9.5,7.8,0.63,5.1,2.7,No,No,No,,,,
S-C2-E,SL18-UCONN-S-C2-E,2,77.6,10.5,8.7,0.63,4,2.22,No,No,No,,,,
S-C2-E,SL18-UCONN-S-C2-E,3,82.6,8.5,6.1,0.58,2.2,2.37,No,No,No,,,,
S-C2-E,SL18-UCONN-S-C2-E,-,94,8.4,6,0.58,1.2,1.78,No,No,No,,,,
S-C2-E,SL18-UCONN-S-C2-E,5,118.4,13.4,9.5,0.9,4.6,2.7,No,Yes,No,Horse's Mane,,,
S-C2-E,SL18-UCONN-S-C2-E,3,133.6,10.6,7.5,0.65,5.6,2.66,No,Yes,No,,,,
S-C2-F,SL18-UCONN-S-C2-F,4,31.9,3.3,4,0.4,2.9,2,No,No,No,Grazing,,,
S-C2-F,SL18-UCONN-S-C2-F,1,33.8,4.7,4.5,0.5,2.8,1.9,No,No,No,Grazing,,,
S-C2-F,SL18-UCONN-S-C2-F,5,60.6,8.8,6.5,0.3,3.4,2.9,No,Yes,No,,,,
S-C2-F,SL18-UCONN-S-C2-F,-,69.5,9.5,9,0.31,4,2.46,No,No,No,,,,
S-C2-F,SL18-UCONN-S-C2-F,-,71,9.5,8.6,0.5,3.2,2.79,No,No,No,,,,
S-C2-F,SL18-UCONN-S-C2-F,-,78.5,8.5,7.5,0.25,4.5,2.87,No,No,No,,,,
S-C2-F,SL18-UCONN-S-C2-F,2,80.5,6.9,6.7,0.6,3.5,2.5,No,No,No,Horse's Mane,,,
S-C2-F,SL18-UCONN-S-C2-F,-,90.6,10.9,8.1,0.26,5,3.65,No,Yes,No,,,,
S-C2-F,SL18-UCONN-S-C2-F,3,97,9.6,6.6,0.7,4.2,2.8,No,Yes,No,,,,
S-C2-F,SL18-UCONN-S-C2-F,-,99.2,14.1,8.5,0.43,4.5,2.96,No,No,No,,,,
S-C2-F,SL18-UCONN-S-C2-F,-,105.5,12.4,8.3,0.7,4.2,3.1,No,Yes,No,,,,
S-C2-F,SL18-UCONN-S-C2-F,-,116.5,13.1,6,0.33,4.6,3,No,Yes,No,,,,
S-C2-F,SL18-UCONN-S-C2-F,-,122.8,12.5,7,0.6,4,3,No,Yes,Yes,,,,
S-C2-F,SL18-UCONN-S-C2-F,-,131.2,11.2,6.5,0.76,3.6,2.54,No,Yes,No,,,,
S-C2-F,SL18-UCONN-S-C2-F,4,142.9,12.8,6.1,0.4,4.5,2,No,Yes,No,,,,
S-C2-G,SL18-UCONN-S-C2-G,4,12,2.4,2,0.2,0.6,1,No,No,Yes,Bryozoan,,,
S-C2-G,SL18-UCONN-S-C2-G,1,21,6,5,0.4,0.6,1.4,No,No,No,,,,
S-C2-G,SL18-UCONN-S-C2-G,4,28,5,5,0.1,2.2,1.8,No,No,No,,,,
S-C2-G,SL18-UCONN-S-C2-G,4,31,5,4.6,0.1,1.5,1.7,No,No,No,,,,
S-C2-G,SL18-UCONN-S-C2-G,3,50,6.6,5.4,0.4,2.5,2.5,No,No,No,,,,
S-C2-G,SL18-UCONN-S-C2-G,3,71,7.5,6.2,0.3,2.2,2.4,No,Yes,No,Grazing,,,
S-C2-G,SL18-UCONN-S-C2-G,-,71,10,6.5,0.3,2.3,2.4,No,Yes,No,,,,
S-C2-G,SL18-UCONN-S-C2-G,2,76,10,6,0.3,0.7,2.3,No,Yes,No,,,,
S-C2-G,SL18-UCONN-S-C2-G,1,76,11.5,6,0.2,1.5,2.1,No,Yes,No,,,,
S-C2-G,SL18-UCONN-S-C2-G,-,82,9,3.8,0.1,3.5,2.9,No,No,No,,,,
S-C2-G,SL18-UCONN-S-C2-G,5,86,10.8,5.5,0.1,3.6,2.9,No,No,No,Grazing,,,
S-C2-G,SL18-UCONN-S-C2-G,-,100,10.5,6.5,0.2,4,3.4,No,Yes,No,,,,
S-C2-G,SL18-UCONN-S-C2-G,3,113.5,9,6,0.7,0.7,3,No,No,No,Splitting Meristem,,,DNA
S-C2-G,SL18-UCONN-S-C2-G,-,119,12,5.4,0.2,3,2.8,No,Yes,No,Grazing,,,
S-C2-G,SL18-UCONN-S-C2-G,5,140,14.6,6,0.2,4,2.4,No,Yes,No,,,,
S-C2-H,SL18-UCONN-S-C2-H,5,3.3,7.4,7,0.1,2.9,1.7,No,No,No,,,,
S-C2-H,SL18-UCONN-S-C2-H,4,20,4,3.6,0.2,1.3,1.3,No,Yes,No,,,,
S-C2-H,SL18-UCONN-S-C2-H,2,44,10,9,0.1,1.8,2,No,Yes,No,,,,
S-C2-H,SL18-UCONN-S-C2-H,3,62,9.5,5,0.1,2.2,2.2,No,Yes,No,,,,
S-C2-H,SL18-UCONN-S-C2-H,1,98,13.5,13.5,0.2,2,2,No,Yes,No,,,,
S-C2-H,SL18-UCONN-S-C2-H,2,101,15.5,5.5,0.2,3,2.4,No,Yes,No,,,,
S-C2-H,SL18-UCONN-S-C2-H,1,105,12.5,9.5,0.1,3,2,No,Yes,No,,,,
S-C2-H,SL18-UCONN-S-C2-H,3,105,13,7.5,0.2,3,2.4,No,Yes,No,,,,
S-C2-H,SL18-UCONN-S-C2-H,3,131,15,6.8,0.3,33.5,2,No,Yes,No,,,,
S-C2-I,SL18-UCONN-S-C2-I,4,10.4,4.5,,0.7,2.9,2,No,Yes,No,,,,
S-C2-I,SL18-UCONN-S-C2-I,4,27,4.9,4.9,0.1,1.7,1.1,No,No,No,,,,
S-C2-I,SL18-UCONN-S-C2-I,1,41.6,10.5,10.2,0.36,2,1.45,No,Yes,No,Crinkle,,,
S-C2-I,SL18-UCONN-S-C2-I,5,45.6,9.5,10.2,0.4,2,1.7,No,Yes,No,,,,
S-C2-I,SL18-UCONN-S-C2-I,2,110.8,23.5,10.6,0.66,3.8,1.95,No,Yes,No,,,,
S-C2-I,SL18-UCONN-S-C2-I,3,126.6,16.1,8.7,0.42,2.7,1.83,No,Yes,No,Crinkle,,,
,,5,10.6,2.7,1.2,0.3,0.3,0.8,No,No,No,Grazing,,,
,,5,14.2,3.5,2,0.4,2.2,1.2,No,No,No,,,,
