"","AshFDwPM","AshOnly","DWpM","WWP","PDW"
"SA18-CB-2-MG2",0.0252458679864857,-0.0894768171016789,0.00115278283451152,0.00886846510730554,0.144740069521941
"SL18-NL-2-MG1",0.0205269307255434,-0.188606824357003,0.000991198770467602,0.00797948999294726,0.0508445890073497
"SL18-CC-1-MG3",0.0132877480494357,-0.131220093398287,0.00100574332625765,0.00767141479592606,0.0916980688823808
"SL18-NC-10-MG3",-0.00833349429757024,-0.222810206175498,-0.000957016766861176,-0.00764752216911654,-0.167331197930946
"SA18-CB-7-MG3",-0.0112627986771323,-0.248957557154548,0.00055157162456275,0.00739331306919567,-0.433976220027604
"SL18-OI-14-MG1",0.00771780620690373,-0.520810890559185,0.00122050303965558,0.00496077532055047,0.286995380851677
"SL18-CC-3-MG1",0.00320351123004866,0.0251684273574857,-0.000973713020344143,-0.0131262710814602,0.22003087869332
"SL18-CC-4-MG11",-0.00931759746122973,-0.0656823835057104,-0.00145268524272318,-0.0125463163021184,-1.18266517209241
"SL18-JS-16-MG1",0.0257826106211729,-0.205856882100009,0.000118405065257395,-0.00608423723528895,0.033412213337179
"SL18-CC-8-MG2",-0.00429352307376425,-0.00995231883273879,-2.24285683729149e-05,-0.0060228301707428,0.294144200278547
"SL18-OI-9-MG2",0.0110230621109142,-0.170123483192562,0.000639501617920137,0.00384809923134009,0.168378530874186
"SL18-JS-5-MG3",0.0104784689387366,-0.134880420519297,0.000878552387582164,0.00842657587443227,0.0780159124189966
"SL18-JS-9-MG1",0.0150510615767404,-0.126495163158146,0.00109822043620157,0.00911440374315547,0.17235197177713
"SL18-NC-1-MG1",0.0142261834859197,-0.217937653546679,0.000790439741077172,0.0045418472782588,0.168231598279756
"SL18-LD-2-MG4",-0.0147877186883435,0.00995656462249763,-0.000536557248048383,-0.00410102554397328,0.117421031817825
"SA18-CB-1-MG12",-0.011092866236549,0.0406678801774132,-0.000383473890732636,-0.00311803872775159,0.182085899592279
"SL18-JS-5-MG2",-0.0181010530384091,-0.00849167507928019,-0.000608479847047839,-0.00583882335246183,0.295122453114167
"SA18-CB-10-MG3",0.0224511639478722,0.000143397759151048,0.000271227195759534,-0.00105922887924288,0.077807015784556
"SL18-NC-9-MG1",0.0270453421551062,0.12737010016566,0.00073188903858335,0.00331484553338408,-0.0406365136054621
"SL18-JS-6-MG3",0.0308550979836292,0.0652701375156005,0.00234629821618692,0.0182149963938852,0.071528851768084
"SL18-LD-2-MG2",-0.0382121567723198,0.255861403523119,-0.00300196450359589,-0.0253747642623326,0.164408682596555
"SL18-NC-5-MG1",-0.0218632164903521,-0.0701429879576119,9.22886812488715e-05,-0.0096388071842379,2.82616969237049
"SL18-JS-6-MG2",-0.0643638059012087,0.0630880786579075,-0.00183921499161007,-0.00791860719019219,-1.00885062922199
"SL18-OI-16-MG3",-0.0262120290871193,-0.0619879137893006,-0.000190439355530951,0.00275808590706539,-0.497645449100734
"SL18-OI-2-MG2",-0.0198021601097035,0.0624157641332522,0.000196638607648053,0.00727962863472339,-0.714903895709515
"SL18-JS-19-MG2",-0.01975702229096,0.175194513705494,-0.000848461411235968,-0.00585055641048483,-0.173014370193197
"SL18-OD-6-MG2",-0.0123855574152028,0.0778597986948117,-0.000608345010978786,-0.00321624192764441,-0.116604827545929
"SL18-NC-15-MG1",-0.0587092826821808,-0.169614154661262,-0.00097115073029549,-0.0039859494956717,-0.379880160103026
"SA18-CB-4-MG2",-0.0813917770979513,-0.0278383692665058,-0.00198478202092635,-0.013077023711025,-0.508809047689402
"SL18-OD-6-MG1",0.00404394010576145,0.101125818133479,-0.000195103227516589,-0.0010708314694816,-0.112569665221777
"SL18-OI-15-MG3",0.0487323278492599,0.0845903603688235,0.00106346663884958,0.0124295671744127,-0.573666441052073
"SL18-NC-2-MG3",-0.0116259132281469,0.14804872903224,-0.000541195096489788,-0.00128124456893411,-0.29731003118412
"SA18-CB-1-MG13",-0.0153480905223609,-0.0104497365836531,-0.000249220246788657,-0.00166606046620293,-0.0528855499821687
"SL18-OI-4-MG3",-0.0809877855077503,0.443153608538741,-0.00174560565820138,-0.00947826040473075,-0.357297676376228
"SL18-NL-5-MG2",-0.00892645392970338,0.175470481657005,-7.39366491524168e-05,0.00346900023255538,-0.350413205606573
"SL18-NC-9-MG2",0.0162273195067988,-0.151974910086197,0.000900616806247001,0.00732147928988265,0.0398480232580316
"SL18-CC-11-MG5",0.0119408101520941,-0.142291255778444,0.000794768302496532,0.0066721279006446,0.0988809032212804
"SL18-OI-11-MG4",0.0229837461098951,-0.0985774138805759,0.000984387600139089,0.00708597184315509,0.183697115175828
"SL18-JS-9-MG3",0.0211394037177739,-0.191054827741774,0.00107674048749694,0.00850996334448589,0.0466884261164901
"SL18-NC-10-MG2",0.0162771030474644,-0.198629747886018,0.000862423241392328,0.00696833632691279,0.0471731649490789
"SL18-NC-2-MG1",0.0121785218151262,-0.222509906630415,0.000926800340065159,0.00561526284135021,0.165874012959285
"SL18-JS-11-MG3",0.0139036325032437,-0.16489988511499,0.000938287264552064,0.00574135593642464,0.192082337371474
"SL18-OI-11-MG3",0.0172015248969655,-0.183949399903898,0.000980736395945953,0.00555957296478284,0.133529586819286
"SL18-OI-18-MG3",0.0180409990132187,-0.149314787512852,0.000894789786477899,0.00463027104157374,0.10420221814345
"SL18-JS-9-MG2",0.0159579382503123,-0.154074969472378,0.000810642399083491,0.00682325885493682,-0.0298105462388516
"SL18-NC-15-MG3",-0.00721271254876202,0.138132212318446,-1.45745143189081e-05,0.00336884226181217,-0.142742030521461
"SL18-JS-19-MG1",0.0468804559161247,0.155259156153604,0.00120125045668812,0.006926002488968,0.352389664039491
"SL18-OD-3-MG1",-0.0240007211908388,0.0963996084021616,-0.00178229146224099,-0.012181494961689,-0.382107264078737
"SL18-NC-5-MG3",-0.014341566851286,0.0864520172733001,-0.00108989157989335,-0.00766594178688967,-0.234701418115738
"SA18-CB-3-MG1",-0.00687962339266276,0.0701468929934715,-1.24282958474924e-05,0.00266041445101625,-0.13495105576246
"SL18-OD-6-MG3",0.0622157864303159,0.699559828863163,0.00238297103417563,0.0165538445272921,-0.0457736433128329
"SA18-CB-3-MG2",0.014142349601803,-0.0576391433249158,0.000742184064489143,0.0060769829010346,0.0109843224610871
"SL18-NC-12-MG3",0.0185479638515495,-0.115864404115105,0.000821594620159834,0.00560290339850591,0.098935617679616
"SL18-CC-1-MG2",0.00677164639454018,-0.184410907432802,0.000610969112030656,0.0040087287413778,0.0426165826057412
"SL18-NC-12-MG1",0.0251638876173266,-0.17214845783984,0.00082087755532044,0.00559257981342843,-0.00117789553028266
"SL18-JS-11-MG2",0.0156456959360421,-0.20280211066405,0.000636200041061371,0.00356054734234898,0.112797556754097
"SL18-CC-6-MG2",0.023878293499753,-0.156273502582005,0.000818888330761405,0.00640094687625982,0.00691509066821389
"SL18-OI-17-MG1",-0.0467384213351187,-0.357266836252709,-0.000637016395907621,-0.00891040619773292,1.44074362636559
"SL18-CC-7-MG1",-0.0242349852985589,-0.144648320028828,-5.76260211369119e-05,-0.00746818665794517,2.95371518818886
"SL18-JS-6-MG1",-0.0151453267318723,-0.0916257073765853,-3.15021954934321e-05,-0.00419323362693289,1.38668739024918
"SL18-LD-13-MG3",-0.0312984259766567,-0.153953854957932,-0.00137663034578388,-0.0101750550201736,0.14052552626194
"SL18-CC-2-MG5",-0.0685713561090668,-0.318110818269608,-0.00237533126397653,-0.0186862769913157,0.0740830935071274
"SL18-OI-7-MG3",-0.00317126221032349,-0.0370918969239809,-0.000291778464914277,-0.00231665489374193,0.528430137622826
"SL18-OI-16-MG2",-0.00703062735430567,-0.0100986247143667,-0.000473737794444433,-0.00380377126005762,0.581197813839823
"SL18-NC-8-MG2",-0.00495638399024665,-0.0382480079955505,-0.000227291036977307,-0.00262755818482224,0.185933664975008
"SL18-LL-9-MG4",0.0560413050258338,-0.101138931414832,0.00194837072033423,0.0141094348067739,-0.259400879868835
"SL18-NL-7-MG2",0.0282120315949728,-0.042243711625993,0.00179304342457749,0.0142686894438076,0.029223708929727
"SL18-OI-5-MG3",-0.0208854549885507,-0.0611375225380515,-0.000380615239554455,0.000933083444828061,-0.463975218113809
"SL18-NC-2-MG2",-0.0201615878462973,0.0864984757384939,-0.000904761597295001,-0.00601775135075848,-0.136854315336415
"SL18-NC-11-MG2",-0.00903152474574365,0.0756419565834191,-0.000648066060537992,-0.0044998453650402,-0.172293982315996
"SL18-LD-1-MG1",0.0140688550559216,0.00804877757948284,-0.00155680360387085,-0.00928533537544749,-0.150621404514029
"SA18-CB-10-FG1xSL18-SF-19-MG2",-0.0210773305066475,-0.116780099090687,-0.000765627459632171,0.00134714450030949,-0.514925828623322
"SL18-LD-10-FG1xSL18-OI-4-MG1",-0.0113564951122362,0.0274056014133701,-0.00069909082868688,0.00059364771554345,-0.414144204939469
"SL18-NL-6-FG1xSL18-OI-11-MG2",0.0129238485198609,0.0859413158651717,0.000141180846524324,0.00354037621125708,-0.0497844518262393
"SL18-NL-6-FG1xSL18-OI-14-MG2",-0.012502259585053,0.235576096631375,-0.000244443605551068,0.00378718217310933,-0.333632694362891
