"","DWpM","WWpM","PDW","BD"
"SL18-JS-16-FG1xSL18-OI-18-MG3",-0.123452092835699,-1.19072454605679,0.517158756207008,-19.1168009367089
"SL18-CC-5-FG3xSL18-NC-2-MG3",0.107734652312734,1.37304485881076,-1.10126113997634,5.51451507571292
"SL18-NC-15-FG1xSL18-OD-10-MG2",-0.0119003984726594,-0.0388312425108088,-0.109253056631588,34.2134519288473
"SL18-CC-1-FG2xSL18-CC-7-MG2",-0.0111556173906391,0.0363593029529875,-0.210250566939634,6.68594754384086
"SL18-CC-6-FG3xSL18-CC-2-MG6",-0.0407936910624676,-0.085599330069697,-0.627747422687629,-25.2005138159974
"SL18-UCONN-S57-FG2xSL18-OI-11-MG1",0.00567284766212483,0.0465415677096252,-0.245259641902432,-12.3622716796187
"SL18-JS-19-FG3xSL18-LD-1-MG3",-0.10707402754234,-0.844846289467262,0.0359801704014002,-29.2751312915744
"SL18-CC-3-FG3xSL18-JS-19-MG1",0.0405757477994648,0.282096101226049,0.379273071169241,-29.8032871250178
"SL18-UCONN-S78-FG1xSL18-OI-11-MG2",-0.0478713068808425,-0.417819399182578,-0.0896587854857061,-20.1568858793146
"SL18-JS-6-FG2xSL18-NC-2-MG1",0.124029474062866,0.945493251158576,1.26305140756643,0.560360954143145
"SL18-CC-3-FG3xSL18-UCONN-S157-MG2",0.0578385576301292,0.428104397836537,0.169270572337534,-0.967823438482253
"SL18-CC-5-FG2xSL18-JS-6-MG2",0.212506462536035,1.70528783295407,1.15429399505993,1.76868796809583
"SL18-CC-9-FG1xSL18-OI-11-MG2",-0.00421992102938229,0.0416609290202765,-0.215952293132305,-3.02304504505268
"SL18-UCONN-S94-FG2xSL18-OI-15-MG1",0.0990032993563891,0.749956277032202,0.147402548661322,26.9720618257907
"SL18-JS-5-FG2xSL18-CC-7-MG1",-0.0128995795722044,0.217657052476618,-0.831421559022222,-12.0216335358141
