"","Indiv","Trait","Sex","Born","Breed","isCandidate","Age","Class","c0","c1","lb","oc","ub","Ne","oc_using_AshFDWpM","AshFDWpM","oc_using_DWpM","DWpM","loc","Region"
"SL18-CB-3-MG22","SL18-CB-3-MG2",-0.000000000000000271203970753118,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00782262144642173,0.999999999320068,"Ne60",0.00782262144642173,-0.000000000000000271203970753118,0.00782262144642173,-0.000000000000000271203970753118,"CB","GOM"
"SL18-CB-4-MG22","SL18-CB-4-MG2",0.000000000000000249699215788271,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00782262144642406,0.999999999320068,"Ne60",0.00782262144642406,0.000000000000000249699215788271,0.00782262144642406,0.000000000000000249699215788271,"CB","GOM"
"SL18-CB-4-MG32","SL18-CB-4-MG3",-0.000000000000000185215993960834,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00782262144642286,0.999999999320068,"Ne60",0.00782262144642286,-0.000000000000000185215993960834,0.00782262144642286,-0.000000000000000185215993960834,"CB","GOM"
"SL18-CB-7-MG12","SL18-CB-7-MG1",0.0000000000000000409187256625659,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00782262144641977,0.999999999320068,"Ne60",0.00782262144641977,0.0000000000000000409187256625659,0.00782262144641977,0.0000000000000000409187256625659,"CB","GOM"
"SL18-NC-8-MG12","SL18-NC-8-MG1",-0.0530705494780647,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0000271585259280381,0.999999999320068,"Ne60",0.0000271585259280381,-0.0530705494780647,0.0000271585259280381,-0.0530705494780647,"NC","GOM"
"SL18-NL-6-MG32","SL18-NL-6-MG3",-0.00917302799856323,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00160943640516844,0.999999999320068,"Ne60",0.00160943640516844,-0.00917302799856323,0.00160943640516844,-0.00917302799856323,"NL","GOM"
"SL18-SF-13-MG132","SL18-SF-13-MG13",0.0332758859053697,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0000056011635158474,0.999999999320068,"Ne60",0.0000056011635158474,0.0332758859053697,0.0000056011635158474,0.0332758859053697,"SF","GOM"
"SL18-CC-1-MG112","SL18-CC-1-MG11",0.0317664135139077,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00222949551813221,0.999999999320068,"Ne60",0.00222949551813221,0.0317664135139077,0.00222949551813221,0.0317664135139077,"CC","GOM"
"SL18-CC-2-MG62","SL18-CC-2-MG6",-0.0190802866016916,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000375188968044758,0.999999999320068,"Ne60",0.000000375188968044758,-0.0190802866016916,0.000000375188968044758,-0.0190802866016916,"CC","GOM"
"SL18-CC-9-MG32","SL18-CC-9-MG3",-0.0166869484696683,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00161798835030284,0.999999999320068,"Ne60",0.00161798835030284,-0.0166869484696683,0.00161798835030284,-0.0166869484696683,"CC","GOM"
"SL18-CC-11-MG62","SL18-CC-11-MG6",0.0937704918037697,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00429576060429835,0.999999999320068,"Ne60",0.00429576060429835,0.0937704918037697,0.00429576060429835,0.0937704918037697,"CC","GOM"
"SL18-NL-5-MG32","SL18-NL-5-MG3",-0.0145380070454078,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00209505007225627,0.999999999320068,"Ne60",0.00209505007225627,-0.0145380070454078,0.00209505007225627,-0.0145380070454078,"NL","GOM"
"SL18-OI-17-MG32","SL18-OI-17-MG3",-0.078855185827649,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0000000789933456992328,0.999999999320068,"Ne60",0.0000000789933456992328,-0.078855185827649,0.0000000789933456992328,-0.078855185827649,"OI","GOM"
"SL18-OI-18-MG42","SL18-OI-18-MG4",-0.0122605531343952,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000192226422643628,0.999999999320068,"Ne60",0.00000192226422643628,-0.0122605531343952,0.00000192226422643628,-0.0122605531343952,"OI","GOM"
"SA18-CB-1-FG22","SA18-CB-1-FG2",0.0130486693101646,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000986951695465015,0.999999999320068,"Ne60",0.00000986951695465015,0.0130486693101646,0.00000986951695465015,0.0130486693101646,"CB","GOM"
"SL18-NC-15-FG22","SL18-NC-15-FG2",-0.108169363751229,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000153316269375743,0.999999999320068,"Ne60",0.000000153316269375743,-0.108169363751229,0.000000153316269375743,-0.108169363751229,"NC","GOM"
"SL18-OD-3-FG22","SL18-OD-3-FG2",-0.0277817487088491,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00138375018584697,0.999999999320068,"Ne60",0.00138375018584697,-0.0277817487088491,0.00138375018584697,-0.0277817487088491,"OD","GOM"
"SL18-OI-9-FG22","SL18-OI-9-FG2",-0.00659806284309619,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00313558399677371,0.999999999320068,"Ne60",0.00313558399677371,-0.00659806284309619,0.00313558399677371,-0.00659806284309619,"OI","GOM"
"SL18-OI-15-FG32","SL18-OI-15-FG3",0.0431201316021756,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000112800633031785,0.999999999320068,"Ne60",0.000112800633031785,0.0431201316021756,0.000112800633031785,0.0431201316021756,"OI","GOM"
"SL18-JS-6-FG22","SL18-JS-6-FG2",-0.0759992146247458,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000000969281308374923,0.999999999320068,"Ne60",0.0000000969281308374923,-0.0759992146247458,0.0000000969281308374923,-0.0759992146247458,"JS","GOM"
"SL18-JS-19-FG52","SL18-JS-19-FG5",-0.0649185428098913,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000254047521467465,0.999999999320068,"Ne60",0.000000254047521467465,-0.0649185428098913,0.000000254047521467465,-0.0649185428098913,"JS","GOM"
"SL18-NC-15-FG12","SL18-NC-15-FG1",-0.0855253351303015,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000273960264364269,0.999999999320068,"Ne60",0.000000273960264364269,-0.0855253351303015,0.000000273960264364269,-0.0855253351303015,"NC","GOM"
"SL18-OD-1-MG42","SL18-OD-1-MG4",-0.000000000000000132976562483406,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0117338594482452,0.999999999320068,"Ne60",0.0117338594482452,-0.000000000000000132976562483406,0.0117338594482452,-0.000000000000000132976562483406,"OD","GOM"
"SL18-OD-3-FG42","SL18-OD-3-FG4",-0.0277817487088496,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00138375018584454,0.999999999320068,"Ne60",0.00138375018584454,-0.0277817487088496,0.00138375018584454,-0.0277817487088496,"OD","GOM"
"SL18-OD-4-FG42","SL18-OD-4-FG4",0.0000000000000000778512277810463,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0113457517913331,0.999999999320068,"Ne60",0.0113457517913331,0.0000000000000000778512277810463,0.0113457517913331,0.0000000000000000778512277810463,"OD","GOM"
"SL18-OD-6-FG22","SL18-OD-6-FG2",-0.0280547922142415,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00206688532674486,0.999999999320068,"Ne60",0.00206688532674486,-0.0280547922142415,0.00206688532674486,-0.0280547922142415,"OD","GOM"
"SL18-OI-6-FG62","SL18-OI-6-FG6",0.0689809609399376,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00216713081065727,0.999999999320068,"Ne60",0.00216713081065727,0.0689809609399376,0.00216713081065727,0.0689809609399376,"OI","GOM"
"SL18-CC-4-MG42","SL18-CC-4-MG4",0.00379008284903379,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00238060647140728,0.999999999320068,"Ne60",0.00238060647140728,0.00379008284903379,0.00238060647140728,0.00379008284903379,"CC","GOM"
"SL18-JS-19-FG62","SL18-JS-19-FG6",-0.0559517681646537,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000357046056800133,0.999999999320068,"Ne60",0.000000357046056800133,-0.0559517681646537,0.000000357046056800133,-0.0559517681646537,"JS","GOM"
"SL18-JS-9-MG42","SL18-JS-9-MG4",-0.0802870719749793,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000065067650739315,0.999999999320068,"Ne60",0.00000065067650739315,-0.0802870719749793,0.00000065067650739315,-0.0802870719749793,"JS","GOM"
"SL18-NL-5-MG52","SL18-NL-5-MG5",-0.0145380070454077,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00209505007225602,0.999999999320068,"Ne60",0.00209505007225602,-0.0145380070454077,0.00209505007225602,-0.0145380070454077,"NL","GOM"
"SA18-CB-10-FG62","SA18-CB-10-FG6",0.356050005798951,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0509679747009825,0.999999999320068,"Ne60",0.0509679747009825,0.356050005798951,0.0509679747009825,0.356050005798951,"CB","GOM"
"SL18-LD-2-FG52","SL18-LD-2-FG5",-0.0466778803021631,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000250247886378403,0.999999999320068,"Ne60",0.0000250247886378403,-0.0466778803021631,0.0000250247886378403,-0.0466778803021631,"LD","GOM"
"SL18-CC-9-FG62","SL18-CC-9-FG6",-0.0166869484696684,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00084296819240489,0.999999999320068,"Ne60",0.00084296819240489,-0.0166869484696684,0.00084296819240489,-0.0166869484696684,"CC","GOM"
"SL18-LD-3-MG62","SL18-LD-3-MG6",0.00166949063072085,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00214110743558404,0.999999999320068,"Ne60",0.00214110743558404,0.00166949063072085,0.00214110743558404,0.00166949063072085,"LD","GOM"
"SL18-OI-15-FG42","SL18-OI-15-FG4",0.0431201316021752,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00011280063303463,0.999999999320068,"Ne60",0.00011280063303463,0.0431201316021752,0.00011280063303463,0.0431201316021752,"OI","GOM"
"SL18-OI-5-MG42","SL18-OI-5-MG4",-0.0266947989125802,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000131287203881843,0.999999999320068,"Ne60",0.00000131287203881843,-0.0266947989125802,0.00000131287203881843,-0.0266947989125802,"OI","GOM"
"SL18-CB-7-MG32","SL18-CB-7-MG3",0.000000000000000128729948296863,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00782262144642364,0.999999999320068,"Ne60",0.00782262144642364,0.000000000000000128729948296863,0.00782262144642364,0.000000000000000128729948296863,"CB","GOM"
"SL18-CB-10-MG32","SL18-CB-10-MG3",0.000000000000000140331424152265,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0117338594482455,0.999999999320068,"Ne60",0.0117338594482455,0.000000000000000140331424152265,0.0117338594482455,0.000000000000000140331424152265,"CB","GOM"
"SL18-OI-4-MG22","SL18-OI-4-MG2",0.0119276735641408,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000470877978335325,0.999999999320068,"Ne60",0.000000470877978335325,0.0119276735641408,0.000000470877978335325,0.0119276735641408,"OI","GOM"
"SL18-OI-7-MG22","SL18-OI-7-MG2",0.0841667760445402,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0108767481042438,0.999999999320068,"Ne60",0.0108767481042438,0.0841667760445402,0.0108767481042438,0.0841667760445402,"OI","GOM"
"SL18-OD-10-MG12","SL18-OD-10-MG1",0.106944085252067,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0205654460598856,0.999999999320068,"Ne60",0.0205654460598856,0.106944085252067,0.0205654460598856,0.106944085252067,"OD","GOM"
"SL18-OD-10-MG22","SL18-OD-10-MG2",0.0300347853960036,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000798020912589751,0.999999999320068,"Ne60",0.00000798020912589751,0.0300347853960036,0.00000798020912589751,0.0300347853960036,"OD","GOM"
"SL18-NL-5-FG32","SL18-NL-5-FG3",-0.014538007045408,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00131929701403439,0.999999999320068,"Ne60",0.00131929701403439,-0.014538007045408,0.00131929701403439,-0.014538007045408,"NL","GOM"
"SL18-NC-12-FG12","SL18-NC-12-FG1",-0.0876966626649432,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000273939813166164,0.999999999320068,"Ne60",0.000000273939813166164,-0.0876966626649432,0.000000273939813166164,-0.0876966626649432,"NC","GOM"
"SL18-UCONN-S142-MG52","SL18-UCONN-S142-MG5",-0.0150458195009969,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000553076586938015,0.999999999320068,"Ne60",0.000000553076586938015,-0.0150458195009969,0.000000553076586938015,-0.0150458195009969,"UCONN","GOM"
"SL18-UCONN-S142-MG32","SL18-UCONN-S142-MG3",-0.0150458195009968,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000553076586937797,0.999999999320068,"Ne60",0.000000553076586937797,-0.0150458195009968,0.000000553076586937797,-0.0150458195009968,"UCONN","GOM"
"SL18-UCONN-S142-FG42","SL18-UCONN-S142-FG4",-0.0150458195009975,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000479478640692255,0.999999999320068,"Ne60",0.000000479478640692255,-0.0150458195009975,0.000000479478640692255,-0.0150458195009975,"UCONN","GOM"
"SL18-UCONN-S142-FG32","SL18-UCONN-S142-FG3",-0.00617884606407802,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000905320831908212,0.999999999320068,"Ne60",0.000000905320831908212,-0.00617884606407802,0.000000905320831908212,-0.00617884606407802,"UCONN","GOM"
"SL18-UCONN-S142-MG12","SL18-UCONN-S142-MG1",-0.015045819500997,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000553076586937633,0.999999999320068,"Ne60",0.000000553076586937633,-0.015045819500997,0.000000553076586937633,-0.015045819500997,"UCONN","GOM"
"SL18-UCONN-S142-MG42","SL18-UCONN-S142-MG4",-0.0150458195009969,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000553076586936337,0.999999999320068,"Ne60",0.000000553076586936337,-0.0150458195009969,0.000000553076586936337,-0.0150458195009969,"UCONN","GOM"
"SL18-UCONN-S142-FG12","SL18-UCONN-S142-FG1",-0.0419537856838221,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000184589276613015,0.999999999320068,"Ne60",0.000000184589276613015,-0.0419537856838221,0.000000184589276613015,-0.0419537856838221,"UCONN","GOM"
"SL18-UCONN-S142-FG22","SL18-UCONN-S142-FG2",-0.015977461279803,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000455795683058943,0.999999999320068,"Ne60",0.000000455795683058943,-0.015977461279803,0.000000455795683058943,-0.015977461279803,"UCONN","GOM"
"SL18-UCONN-S142-MG22","SL18-UCONN-S142-MG2",-0.0150458195009974,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000553076586936394,0.999999999320068,"Ne60",0.000000553076586936394,-0.0150458195009974,0.000000553076586936394,-0.0150458195009974,"UCONN","GOM"
"SL18-UCONN-S143-FG12","SL18-UCONN-S143-FG1",0.0306826763201114,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000212026814082219,0.999999999320068,"Ne60",0.0000212026814082219,0.0306826763201114,0.0000212026814082219,0.0306826763201114,"UCONN","GOM"
"SL18-UCONN-S143-FG22","SL18-UCONN-S143-FG2",0.0306826763201114,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000212026814078679,0.999999999320068,"Ne60",0.0000212026814078679,0.0306826763201114,0.0000212026814078679,0.0306826763201114,"UCONN","GOM"
"SL18-UCONN-S143-FG32","SL18-UCONN-S143-FG3",0.0306826763201118,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000212026814083886,0.999999999320068,"Ne60",0.0000212026814083886,0.0306826763201118,0.0000212026814083886,0.0306826763201118,"UCONN","GOM"
"SL18-UCONN-S143-MG12","SL18-UCONN-S143-MG1",0.0306826763201117,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000396807932022642,0.999999999320068,"Ne60",0.000396807932022642,0.0306826763201117,0.000396807932022642,0.0306826763201117,"UCONN","GOM"
"SL18-UCONN-S143-MG22","SL18-UCONN-S143-MG2",0.0306826763201114,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000396807932018509,0.999999999320068,"Ne60",0.000396807932018509,0.0306826763201114,0.000396807932018509,0.0306826763201114,"UCONN","GOM"
"SL18-UCONN-S143-MG32","SL18-UCONN-S143-MG3",0.0306826763201117,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000396807932019885,0.999999999320068,"Ne60",0.000396807932019885,0.0306826763201117,0.000396807932019885,0.0306826763201117,"UCONN","GOM"
"SL18-UCONN-S157-FG12","SL18-UCONN-S157-FG1",-0.00388695297715368,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000413997427495999,0.999999999320068,"Ne60",0.000000413997427495999,-0.00388695297715368,0.000000413997427495999,-0.00388695297715368,"UCONN","GOM"
"SL18-UCONN-S157-FG22","SL18-UCONN-S157-FG2",0.00662474024866944,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000821004131398997,0.999999999320068,"Ne60",0.000000821004131398997,0.00662474024866944,0.000000821004131398997,0.00662474024866944,"UCONN","GOM"
"SL18-UCONN-S157-FG32","SL18-UCONN-S157-FG3",-0.123205630032356,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000000540459924321816,0.999999999320068,"Ne60",0.0000000540459924321816,-0.123205630032356,0.0000000540459924321816,-0.123205630032356,"UCONN","GOM"
"SL18-UCONN-S157-MG12","SL18-UCONN-S157-MG1",-0.00199888475843019,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000522790748678108,0.999999999320068,"Ne60",0.000000522790748678108,-0.00199888475843019,0.000000522790748678108,-0.00199888475843019,"UCONN","GOM"
"SL18-UCONN-S157-MG22","SL18-UCONN-S157-MG2",0.045632556939354,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00745478965191457,0.999999999320068,"Ne60",0.00745478965191457,0.045632556939354,0.00745478965191457,0.045632556939354,"UCONN","GOM"
"SL18-UCONN-S157-MG32","SL18-UCONN-S157-MG3",-0.00388695297715434,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000468286621003661,0.999999999320068,"Ne60",0.000000468286621003661,-0.00388695297715434,0.000000468286621003661,-0.00388695297715434,"UCONN","GOM"
"SL18-UCONN-S158-FG12","SL18-UCONN-S158-FG1",0.0115044378197513,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000032216434348085,0.999999999320068,"Ne60",0.0000032216434348085,0.0115044378197513,0.0000032216434348085,0.0115044378197513,"UCONN","GOM"
"SL18-UCONN-S158-FG22","SL18-UCONN-S158-FG2",0.0115044378197512,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000322164343480603,0.999999999320068,"Ne60",0.00000322164343480603,0.0115044378197512,0.00000322164343480603,0.0115044378197512,"UCONN","GOM"
"SL18-UCONN-S158-FG32","SL18-UCONN-S158-FG3",0.0115044378197515,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000322164343481859,0.999999999320068,"Ne60",0.00000322164343481859,0.0115044378197515,0.00000322164343481859,0.0115044378197515,"UCONN","GOM"
"SL18-UCONN-S158-MG12","SL18-UCONN-S158-MG1",0.0115044378197507,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000725030824399495,0.999999999320068,"Ne60",0.00000725030824399495,0.0115044378197507,0.00000725030824399495,0.0115044378197507,"UCONN","GOM"
"SL18-UCONN-S158-MG22","SL18-UCONN-S158-MG2",0.011504437819751,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000725030824397252,0.999999999320068,"Ne60",0.00000725030824397252,0.011504437819751,0.00000725030824397252,0.011504437819751,"UCONN","GOM"
"SL18-UCONN-S158-MG32","SL18-UCONN-S158-MG3",0.0115044378197512,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000725030824397527,0.999999999320068,"Ne60",0.00000725030824397527,0.0115044378197512,0.00000725030824397527,0.0115044378197512,"UCONN","GOM"
"SL18-UCONN-S2-FG12","SL18-UCONN-S2-FG1",0.0805587252426015,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000414879352630548,0.999999999320068,"Ne60",0.000414879352630548,0.0805587252426015,0.000414879352630548,0.0805587252426015,"UCONN","GOM"
"SL18-UCONN-S2-FG22","SL18-UCONN-S2-FG2",0.0594729363889462,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000063354389268985,0.999999999320068,"Ne60",0.00000063354389268985,0.0594729363889462,0.00000063354389268985,0.0594729363889462,"UCONN","GOM"
"SL18-UCONN-S2-FG32","SL18-UCONN-S2-FG3",0.027697896299352,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000184771716254183,0.999999999320068,"Ne60",0.000000184771716254183,0.027697896299352,0.000000184771716254183,0.027697896299352,"UCONN","GOM"
"SL18-UCONN-S2-MG12","SL18-UCONN-S2-MG1",0.0594729363889464,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000759971479011051,0.999999999320068,"Ne60",0.000000759971479011051,0.0594729363889464,0.000000759971479011051,0.0594729363889464,"UCONN","GOM"
"SL18-UCONN-S2-MG22","SL18-UCONN-S2-MG2",0.0594729363889464,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000759971479010091,0.999999999320068,"Ne60",0.000000759971479010091,0.0594729363889464,0.000000759971479010091,0.0594729363889464,"UCONN","GOM"
"SL18-UCONN-S2-MG32","SL18-UCONN-S2-MG3",0.0752616640211702,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0000327459866843272,0.999999999320068,"Ne60",0.0000327459866843272,0.0752616640211702,0.0000327459866843272,0.0752616640211702,"UCONN","GOM"
"SL18-UCONN-S32-FG12","SL18-UCONN-S32-FG1",0.0281746063400874,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000101911423366967,0.999999999320068,"Ne60",0.00000101911423366967,0.0281746063400874,0.00000101911423366967,0.0281746063400874,"UCONN","GOM"
"SL18-UCONN-S32-FG22","SL18-UCONN-S32-FG2",0.0281746063400873,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000101911423367794,0.999999999320068,"Ne60",0.00000101911423367794,0.0281746063400873,0.00000101911423367794,0.0281746063400873,"UCONN","GOM"
"SL18-UCONN-S32-FG32","SL18-UCONN-S32-FG3",0.0281746063400869,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000101911423367185,0.999999999320068,"Ne60",0.00000101911423367185,0.0281746063400869,0.00000101911423367185,0.0281746063400869,"UCONN","GOM"
"SL18-UCONN-S32-MG12","SL18-UCONN-S32-MG1",0.028174606340087,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000138751598360462,0.999999999320068,"Ne60",0.00000138751598360462,0.028174606340087,0.00000138751598360462,0.028174606340087,"UCONN","GOM"
"SL18-UCONN-S32-MG22","SL18-UCONN-S32-MG2",0.0281746063400875,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000138751598362625,0.999999999320068,"Ne60",0.00000138751598362625,0.0281746063400875,0.00000138751598362625,0.0281746063400875,"UCONN","GOM"
"SL18-UCONN-S32-MG32","SL18-UCONN-S32-MG3",0.0281746063400875,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000138751598361997,0.999999999320068,"Ne60",0.00000138751598361997,0.0281746063400875,0.00000138751598361997,0.0281746063400875,"UCONN","GOM"
"SL18-UCONN-S4-FG12","SL18-UCONN-S4-FG1",0.0795370973174443,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000318437931615585,0.999999999320068,"Ne60",0.000000318437931615585,0.0795370973174443,0.000000318437931615585,0.0795370973174443,"UCONN","GOM"
"SL18-UCONN-S4-FG22","SL18-UCONN-S4-FG2",0.0795370973174445,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000318437931617969,0.999999999320068,"Ne60",0.000000318437931617969,0.0795370973174445,0.000000318437931617969,0.0795370973174445,"UCONN","GOM"
"SL18-UCONN-S4-FG32","SL18-UCONN-S4-FG3",0.0795370973174445,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000318437931619246,0.999999999320068,"Ne60",0.000000318437931619246,0.0795370973174445,0.000000318437931619246,0.0795370973174445,"UCONN","GOM"
"SL18-UCONN-S4-MG12","SL18-UCONN-S4-MG1",0.0795370973174445,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000347929858625457,0.999999999320068,"Ne60",0.000000347929858625457,0.0795370973174445,0.000000347929858625457,0.0795370973174445,"UCONN","GOM"
"SL18-UCONN-S4-MG22","SL18-UCONN-S4-MG2",0.0795370973174449,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000347929858624809,0.999999999320068,"Ne60",0.000000347929858624809,0.0795370973174449,0.000000347929858624809,0.0795370973174449,"UCONN","GOM"
"SL18-UCONN-S4-MG32","SL18-UCONN-S4-MG3",0.0795370973174442,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000347929858624343,0.999999999320068,"Ne60",0.000000347929858624343,0.0795370973174442,0.000000347929858624343,0.0795370973174442,"UCONN","GOM"
"SL18-UCONN-S57-FG12","SL18-UCONN-S57-FG1",-0.0282361891897618,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000121103146748651,0.999999999320068,"Ne60",0.000000121103146748651,-0.0282361891897618,0.000000121103146748651,-0.0282361891897618,"UCONN","GOM"
"SL18-UCONN-S57-FG22","SL18-UCONN-S57-FG2",0.0187865740889718,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000045355631614629,0.999999999320068,"Ne60",0.00000045355631614629,0.0187865740889718,0.00000045355631614629,0.0187865740889718,"UCONN","GOM"
