"","pedigree","index","WWP","DWpM","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-NC-12","SL18-NC-12",-0.236275252384342,-0.209324854375478,-0.0898369101614567,-0.0566014320614291,-10.650654099406,0.0920342041757033,-0.137793770527068,0.130051357571188,-0.0383091708414797,0.0598568436769389
"SL18-NL-2","SL18-NL-2",-0.23629737652159,-0.252153661649066,-0.0747911002717701,-0.0867151759780495,-26.5534926816944,-0.0837251523582335,0.274536269286794,0.191623699960723,0.168986156840605,0.122561480971057
"SL18-NL-3","SL18-NL-3",-0.294372913423601,-0.143259396405809,-0.0663444819723833,-0.161683949478834,-2.25653687474076,-0.107430607555378,-0.0934868733228814,0.0223345132847304,0.113912135296762,-0.0158915155217233
"SL18-NL-5","SL18-NL-5",-0.157901656691735,-0.278013479901933,-0.0596045139034149,-0.0386926288849048,3.30641252756031,0.0557489129088696,-0.170576587660879,-0.186326813551092,-0.13173722367033,0.0744088911162316
"SL18-NL-7","SL18-NL-7",-0.20887382519059,-0.374857187052552,-0.0924981815676224,-0.0238774620553449,-21.9907585225558,0.00296054253067087,0.0540783625076497,0.203965651626714,0.394343527784641,0.449345286212203
"SL18-NL-6","SL18-NL-6",-0.263483992334367,0.0905135181775081,-0.00288872562581377,-0.257706541082739,82.5294577171505,-0.0570197929452918,-0.180527267061357,0.373190877511849,0.394132763838865,0.543950861872234
"SL18-NL-9","SL18-NL-9",-0.480716780959046,-0.21644209523481,-0.0833953044342104,-0.313926172090626,8.96369423222889,-0.0156918372715374,-0.0234839116883553,-0.028403790596214,0.0190942107393978,0.217044334550481
"SL18-NL-10","SL18-NL-10",-0.286327749028165,-0.250254876096083,-0.0724501425601449,-0.141427463907876,16.0165079513048,-0.196836950841452,0.198102945462141,0.412465882776933,0.0796053839777942,0.191899091781095
"SL18-JS-19","SL18-JS-19",-0.313717948440873,-0.293448684167023,-0.121781918177015,-0.0701541120868437,-39.0430995371418,-0.118326662878051,0.0318886328215857,0.153422663870442,-0.00255833367795869,0.227208061089514
"SL18-JS-16","SL18-JS-16",-0.31711496984171,-0.295468567805696,-0.119816347463585,-0.0774822749145409,-19.371871450629,0.0752087944405827,-0.0133655316667156,-0.117504807175492,0.0399339740368682,-0.0307874258328343
"SL18-JS-11","SL18-JS-11",-0.387158681154215,-0.368684297718996,-0.114035396560329,-0.159087888033556,-8.9600587600457,0.0631923657332617,0.115720995897049,-0.26979810351264,-0.0689038855912768,-0.0170167341701588
"SL18-BL-10","SL18-BL-10",0.2454385225947,0.272266648525204,0.0934096062772158,0.0586193100402685,14.4794419979071,-0.00679350749388235,0.0546660635314375,-0.0314072458995515,-0.0640943943397788,-0.251408635305452
"SL18-BL-11","SL18-BL-11",0.232282700319955,0.259917747629103,0.0909954509096345,0.0502917985006865,10.4034813626064,-0.0132971646909958,0.0380019033197053,0.00376517410012782,-0.0520144251394202,-0.245420690755572
"SL18-BL-12","SL18-BL-12",0.27725149548703,0.2689022678217,0.0958271066313843,0.0855972822242617,7.22367607033621,-0.0307764629789937,0.0249857311289056,0.0213771502705516,-0.0676665913990327,-0.19808244657767
"SL18-BL-13","SL18-BL-13",0.253349899891259,0.314901781808771,0.10305864772999,0.0472326044312796,16.9460421142676,-0.0148070243842281,0.00449645675517571,-0.0962550879529597,-0.0859213434087513,-0.261138872315378
"SL18-BL-14","SL18-BL-14",0.265136979209867,0.30145626384473,0.104311042084059,0.0565148950417495,15.9750361341923,-0.0102145209114804,0.025855408828119,-0.0363758206766326,-0.0486655326525905,-0.269069394988287
"SA18-CB-10","SA18-CB-10",0.196948107601903,0.346909482866426,0.138927394317188,-0.080906681032472,8.39715581616444,-0.131332730251855,-0.217436502094285,0.130678443592823,0.0357076176635972,-0.0412080933848767
"SL18-OI-2","SL18-OI-2",-0.0118882323170196,-0.139686279511226,-0.0419523267526536,0.0720164211882876,-28.4960559043035,-0.140571085183851,-0.0238715911344249,0.134995441906856,0.157015043631279,-0.0347389802909478
"SL18-OI-7","SL18-OI-7",0.00186404713384392,0.163667011108956,0.0472052250936288,-0.0925464030534137,48.0288605200822,0.168340560697536,-0.0672319974619797,-0.167151332786705,-0.23699602761969,0.0434079365054062
"SL18-OI-9","SL18-OI-9",0.0568648785787477,-0.031529396844377,-0.00321578318144507,0.0632964449416379,13.9098661364871,0.085092350207703,0.270091152600164,-0.0907532261582744,-0.0849013149961406,-0.898013646698036
"SL18-SF-13","SL18-SF-13",0.257736192441367,0.285464463531247,0.099688221275694,0.0583597498899796,16.530274187632,0.0959933743199021,-0.0558293589482771,-0.439154149000186,-0.467716148521217,-0.530068643388178
"SL18-SF-17","SL18-SF-17",0.0324433799747892,0.12039388607027,0.0317076759915048,-0.0309719720082203,-9.71212579448761,0.0412276866851976,0.230128418846386,0.363430889333337,-0.0655778068332731,0.204376330575946
"SA18-CB-4","SA18-CB-4",-0.0988031516166689,0.130552655045316,0.0364415910789531,-0.171686333774575,-27.0676987568182,0.042534714319098,-0.121897038710188,0.0172640662083888,-0.147159834630787,-0.246490334873007
"SL18-LD-2","SL18-LD-2",0.330226420476196,-0.16186469302676,-0.00492435418179113,0.340075128839778,-49.8141156404757,-0.0263379228655242,0.0743933811826884,-0.245551110233987,0.1008166192823,-0.191715570454424
"SA18-CB-7","SA18-CB-7",0.402073064839788,0.416644015985439,0.155206005013895,0.0916610548119969,26.8521436231689,0.106305125272442,0.176129688864421,-0.247841514437445,0.130260268747604,-0.158021698843713
"SL18-LL-9","SL18-LL-9",-0.331937570096252,-0.33483675455866,-0.0899318546797996,-0.152073860736653,-22.6864377246006,0.0536570284996408,-0.0618700318491517,0.494968706432974,0.49552549776349,0.206205619232714
"SL18-NC-11","SL18-NC-11",-0.164340570577416,-0.156306732246313,-0.0724457324301609,-0.0194491057170945,-1.65607529112532,-0.123733329520979,-0.145776053900783,-0.283967483625981,-0.401264126382766,0.139488093202737
"SL18-OD-5","SL18-OD-5",-0.11231698285024,-0.18902379628374,-0.0544719795833997,-0.00337302368344045,-1.1608350389652,0.109293383867961,-0.289024944498888,0.335605414284579,-0.11464516543818,-0.0960444222452567
"SA18-CB-9","SA18-CB-9",0.363814728527116,0.326049442657237,0.126969668606702,0.109875391313711,-3.20229041183731,0.119743560559427,0.267306939330586,-0.487247118269462,-0.423311413791799,-0.614335280562198
"SA18-CB-2","SA18-CB-2",0.0845296244632137,0.0483311118268233,0.0239027672299328,0.0367240900033482,-22.3048765877599,-0.0431394157074691,0.111075410080055,-0.0295205258024007,0.0700891749059674,-0.193444875495213
"SA18-CB-5","SA18-CB-5",0.0310225803797427,-0.145708633715711,-0.0315089532799404,0.0940404869396235,-42.3776626432404,-0.136431621608241,-0.0489227885395791,0.305460010282869,0.283415718205832,0.475151766191268
"SL18-NC-15","SL18-NC-15",-0.00170053279379401,0.0772205694326433,0.00770319599442945,-0.0171069247826529,64.1020198775986,0.0567960449233655,0.0424706369278753,0.311520078831722,0.323637437020937,0.407012277179898
"SL18-SF-19","SL18-SF-19",0.148227646472932,-0.064604283065458,-0.0224739737588756,0.193175593990684,40.7743524188263,-0.00121364651985472,0.149336321886262,0.228193873369675,0.023814081818943,0.491242417800025
"SL18-OI-14","SL18-OI-14",0.0942861735078371,0.0532519597185231,0.0387182185812642,0.0168497363453088,-25.2238969306928,-0.0888117385117874,-0.100421154214402,0.0259246276320222,0.20651831339053,-0.192145070357738
"SL18-SF-15","SL18-SF-15",-0.0265922895901143,0.306567144805439,0.0539313943610803,-0.134455078312275,27.8049887758722,-0.0968930967718074,0.0147063655630047,-0.0179375061828881,0.200224148232156,-0.553500663169533
"SA18-CB-1","SA18-CB-1",0.050485646049719,0.074394737447239,0.0117855271474211,0.0269145917548769,6.28854487356368,0.200866391862822,-0.180640888395571,-0.177800632174775,-0.318996369196451,0.134483791613316
"SA18-CB-3","SA18-CB-3",-0.2232844401422,0.128450588223124,0.0455031899690507,-0.314290820080301,45.2300561923764,0.0846558079005983,0.394961145011432,-0.200405815161235,-0.354166853724742,0.0253384031577271
"SL18-OD-6","SL18-OD-6",0.201241634842124,0.21564404048464,0.0620868631504664,0.0770679085411909,-2.83263803074715,-0.0827719439230072,-0.071254583495547,0.335982967406041,0.225597326738044,0.374981303326955
"SL18-OD-3","SL18-OD-3",-0.0305875766431493,-0.0774884713163225,-0.0253724188409285,0.0201572610387077,-5.77540277860927,-0.0270823171028764,0.0401249037043931,-0.194645183009514,0.0468108833394197,-0.428923358404431
"SA18-CB-10-FG1","SA18-CB-10-FG1",0.177529119360983,0.54022670049682,0.15886704422681,-0.140204969092637,26.2330263124887,-0.140656346679785,-0.410573654625126,0.13374087523285,0.211682819786286,-0.470355388485922
"SL18-LD-10-FG1","SL18-LD-10-FG1",0.0851523855537223,-0.228555385468403,-0.0489411780834367,0.183034741720596,-35.5680229652056,0.0927273013854141,0.482625468560123,0.742387423711977,0.410141528844196,0.914529320416073
"SL18-NL-6-FG1","SL18-NL-6-FG1",-0.240081640395157,0.580954791470791,0.10243728316587,-0.444956206726897,214.676623115414,-0.0556627029039659,-0.211641345711038,0.508276666946487,0.155467957550492,0.649551051949322
"SL18-LD-10-FG2","SL18-LD-10-FG2",0.0965502035953081,-0.182250509247404,-0.041692904760193,0.179936013115694,-4.62889157141868,-0.114438833239534,0.269105422901324,1.53920068914686,-0.189945155834073,0.427639167478566
"SL18-NL-9-FG2","SL18-NL-9-FG2",-0.523710175331621,0.0681842763960882,-0.0551017730406643,-0.413506629250292,64.3978297225748,-0.00202384836045208,-0.316468007605893,0.119553569490331,0.0784278680849795,-0.0989471293499569
"SL18-OI-11-FG1","SL18-OI-11-FG1",-0.00558223664875943,0.261095139495025,0.0328611296886296,-0.0713044960260187,16.4687986832928,-0.0483985640276229,0.546154048697591,-0.266560322743877,0.0678704956166478,0.389977688074928
"SL18-OI-15-FG1","SL18-OI-15-FG1",0.154687527058695,0.319343512630551,0.0635829621159365,0.0275216028268219,10.1906710412213,-0.510529325225666,-0.540323361387999,0.536468807118989,0.0585104919354489,0.670651544624035
"SL18-OI-16-FG3","SL18-OI-16-FG3",0.0694874783008239,-0.0552160607431608,-0.0332446286806597,0.135976735662143,45.697274787324,-0.0191777378752127,-0.39847896004396,0.112169076850945,-0.70796489277938,-0.283630264945134
"SL18-LD-13-FG2","SL18-LD-13-FG2",-0.0113200858333911,-0.263397172737588,-0.0835127153340577,0.155705344834724,17.7401205228475,0.154134469501913,0.223104714340023,-0.239317635377648,-0.157197640073041,0.0661591236408507
"SL18-OI-17-FG1","SL18-OI-17-FG1",-0.0308012674871651,0.0226356577935401,0.000609216379891306,-0.0320197002469478,1.65211983745664,-0.173372235103633,0.0487849176017897,-0.689445414903438,-0.67838905404429,-0.529847822005834
"SL18-OI-17-FG2","SL18-OI-17-FG2",-0.130583308484078,-0.332312662023206,-0.0472273221047061,-0.0361286642746661,-36.891011046987,-0.0784582025200709,-0.130175904753095,0.518342959317272,0.0732131947982595,-1.17022592860492
"SL18-OI-18-FG1","SL18-OI-18-FG1",0.214891157090329,0.0218787234394115,0.00243002690187579,0.210031103286577,-36.7216438744125,-0.181850378887347,0.277942876810849,1.54386671134287,0.705910748413678,1.59439311938253
"SL18-OI-18-FG2","SL18-OI-18-FG2",0.237568648812185,-0.124257727334642,-0.0142784413960053,0.266125531604195,-45.5521949232282,-0.309146011616147,-0.110708717362774,-0.395576784197574,-0.371985956694443,0.248516128652882
"SL18-OI-18-FG3","SL18-OI-18-FG3",0.219262102234297,-0.123053469562229,-0.0182864738545355,0.255835049943368,-60.1394774152033,-0.216879754068229,-0.0296757643583008,0.0337789973455206,-0.465703562313085,-0.116128906910251
"SL18-OI-18-FG5","SL18-OI-18-FG5",0.403640798999708,-0.17228689892127,0.00715419645838499,0.389332406082938,-56.226712185318,-0.185891165331713,0.240619449976435,0.735178679489794,0.100442768574025,0.375945628727629
"SL18-OI-18-FG6","SL18-OI-18-FG6",0.170083464520399,-0.10575839733568,-0.0222172552776322,0.214517975075663,-34.0656192100952,-0.119142948770569,-0.250958824886095,-0.849884601980508,-1.03924847863463,0.0865561523572946
"SL18-OI-2-FG2","SL18-OI-2-FG2",-0.0176816513498817,-0.232456261777901,-0.0547652357332922,0.0918488201167027,-53.4305149957726,-0.12498073636982,-0.0958447496975675,0.24105476250584,0.0816528445565287,-0.372709651261034
"SL18-LD-1-FG1","SL18-LD-1-FG1",0.029580303790335,-0.418584343031219,-0.0880357773640471,0.205651858518429,-9.02534326403459,0.107369189993611,-0.293763862838842,-0.441056608425544,0.397625478019944,0.567665003382653
"SL18-OI-2-FG3","SL18-OI-2-FG3",-0.0197660735402917,-0.287178847086817,-0.0699281750297529,0.120090276519214,-47.6516494223018,-0.159715912305524,0.105491218350853,-0.078623788438658,0.133823519279671,-0.174145875730338
"SL18-OI-6-FG1","SL18-OI-6-FG1",0.32652307617612,-0.0409146732747913,-0.000229245068229491,0.326981566312579,-61.3176077491496,-0.285896824016751,-0.233819815995919,-0.131992367874126,-0.445498408972531,-0.104640221765071
"SL18-OI-7-FG3","SL18-OI-7-FG3",-0.0652461676335123,-0.04273504056561,0.00351537758802139,-0.0722769228095551,45.0439973909346,0.383326613599362,-0.136594449148896,0.0277881573858936,-0.464779081818703,1.09856945794694
"SL18-OI-9-FG1","SL18-OI-9-FG1",0.022025311767857,-0.0773555822611384,-0.0135186158932337,0.0490625435543244,15.0197298863985,0.11515230486874,0.161812260073059,-0.172769357223729,-0.290291673623796,-1.22755473747783
"SL18-SF-13-FG1","SL18-SF-13-FG1",0.221432719530613,0.0780240303050487,0.0512159792260678,0.119000761078477,-9.82958398626864,0.0767137455729154,0.33904329324493,-0.265696149970055,-0.149759716374515,-0.0604452542282662
"SL18-LD-1-FG2","SL18-LD-1-FG2",0.13902570626273,-0.194467372680303,-0.032206782738331,0.203439271739392,-7.19825263946778,0.157735144428498,0.45803826924383,0.822858351939658,0.370448714621975,1.21089873573457
"SL18-SF-17-FG1","SL18-SF-17-FG1",0.0134100137686745,0.0157534913951531,0.0109293026481994,-0.0084485915277243,-26.5541841908033,0.0315806364449295,0.267585987900986,0.803098683199812,-0.0823773839537437,0.532501803412119
"SL18-SF-17-FG3","SL18-SF-17-FG3",-0.104051420903576,0.0589989799593099,-0.00494130613549957,-0.0941688086325766,4.5871018301895,0.0878123624828974,0.292320322230116,0.3295121049622,-0.195680012529071,0.237589269416051
"SA18-CB-10-FG2","SA18-CB-10-FG2",0.203791733723448,0.338016303886259,0.135168790644283,-0.0665458475651185,-0.13247626202257,-0.0158344360316577,-0.0312859746275314,-0.166781826118985,-0.0912848987032403,-0.147925871881581
"SL18-LD-1-FG3","SL18-LD-1-FG3",0.11294570717373,-0.528067789644197,-0.102503694942844,0.317953097059419,-25.7394355197473,-0.0171720035192271,0.264764186005022,0.289245591951154,0.0935990274263016,0.052816716857847
"SA18-CB-4-FG3","SA18-CB-4-FG3",-0.132541794824072,0.127887431301282,0.0285396066980628,-0.189621008220198,-36.0042966120633,0.117861271351991,-0.201254074989762,0.857333151249679,0.451231286721379,0.654617688240726
"SL18-LD-2-FG2","SL18-LD-2-FG2",0.453194461973505,-0.502956724083635,-0.0673119746929498,0.587818411359405,-104.081592865196,0.106896277996139,-0.119624611370111,0.336041261147206,0.0852782931835617,-0.0861362642333634
"SL18-LD-3-FG1","SL18-LD-3-FG1",0.143467346284437,-0.303378487658399,-0.0488403301465833,0.241148006577604,-39.7513547109572,-0.129789501730593,-0.178022467892891,-0.14555944339994,-0.439805004729052,-0.178067309390663
"SL18-LD-3-FG2","SL18-LD-3-FG2",-0.0302073943068171,-0.162675755931865,-0.0583609744959513,0.0865145546850856,-8.73312475656796,0.0614583382640122,0.306811896910281,-0.921496271543074,-0.144010518278951,-0.0231766465021905
"SL18-LD-4-FG1","SL18-LD-4-FG1",-0.0426587539982638,-0.1978592367912,-0.0720653135536765,0.101471873109089,-17.1015704136439,0.205556583930194,-0.102925553008712,0.297957748005045,0.0269503650828713,0.913548887943671
"SL18-LD-4-FG2","SL18-LD-4-FG2",0.0480903505825093,-0.377396607335349,-0.0845996131789156,0.217289576940341,-59.4313624450116,0.0784643758118585,-0.428738342040049,0.134846800001253,-0.144880544064458,1.23320055203886
"SL18-LD-4-FG3","SL18-LD-4-FG3",0.010223550624922,-0.357038216282268,-0.082770425543177,0.175764401711276,-59.8321027937406,0.0395421530447194,-0.478521217096301,0.568637955376349,-0.101183068667304,-0.0316727894873815
"SL18-LD-5-FG1","SL18-LD-5-FG1",-0.111689786755901,-0.294410471527146,-0.100564509121954,0.0894392314880072,-42.5566504407991,0.000739135707709675,-0.411015607978629,0.0824812687048328,-0.127245771440979,0.507796144671876
"SA18-CB-7-FG1","SA18-CB-7-FG1",0.425479816939237,0.469284929637831,0.15271297610364,0.120053864731956,12.7832474224179,0.283284990642876,-0.0257607703344224,-0.645505911099867,0.24155233732084,-0.39250353677838
"SL18-LD-9-FG2","SL18-LD-9-FG2",-0.032488837266062,-0.364202181447766,-0.0812027486823862,0.12991666009871,-58.8418589722276,0.0869233720740289,-0.0853006634893833,0.73424958538794,0.199514698232462,1.26670575706158
"SL18-LD-9-FG3","SL18-LD-9-FG3",0.074222646575926,-0.278101751548997,-0.0490014432457247,0.172225533067375,-45.7289684829666,0.126569686452221,0.226303862353013,-0.0381890006511486,-0.571019121598601,-0.0306966623549735
"SL18-LL-9-FG3","SL18-LL-9-FG3",-0.607226791873634,-0.522881234413993,-0.126957214884009,-0.353312362105616,-26.4009574477177,-0.109229500369682,0.216021709196153,1.26568159753453,0.67026581945177,-0.0119419532957016
"SL18-NL-10-FG1","SL18-NL-10-FG1",-0.324186101117701,0.0458170623117448,-0.0386923943638264,-0.246801312390048,69.9673413392987,-0.406320569841807,0.0490093075036398,0.0773277186271115,-0.330010713666758,0.161707320921617
"SL18-NL-10-FG3","SL18-NL-10-FG3",-0.293252872543402,-0.469534447158736,-0.0957829443056255,-0.101686983932151,-6.57827720505891,-0.336301052994122,0.572413489692989,1.33809412545987,0.479196422435568,0.134351977046066
"SL18-NL-2-FG1","SL18-NL-2-FG1",-0.0519551902658854,-0.0824951543587417,-0.0123281934768349,-0.0272988033122156,-5.8566054466773,-0.132393443326505,0.413270777189455,0.439309707117141,0.253207821282003,0.0359369390702531
"SL18-NL-2-FG3","SL18-NL-2-FG3",-0.386509775034645,-0.495809382430624,-0.130424111784355,-0.125661551465935,-72.9351932911016,-0.272201725201568,0.635271605962174,0.366260560601246,0.0230270978467316,-0.0793406389725245
"SL18-NL-3-FG1","SL18-NL-3-FG1",-0.535816293042579,-0.401709450598998,-0.168679410884609,-0.198457471273361,-15.9409162492636,-0.0604734859322179,-0.215860148465621,0.389234098797346,0.452358523803469,0.367001520767195
"SL18-NL-3-FG2","SL18-NL-3-FG2",-0.214129268984591,0.214810202219087,0.00127989681555634,-0.216689062615704,35.0902276711857,-0.143003268182674,-0.0250472533138842,-0.0927983599628635,-0.259445574736828,-0.638000635719019
"SL18-NL-3-FG3","SL18-NL-3-FG3",-0.189091049653072,0.1387467357705,3.06801042380036e-05,-0.189152409861548,-3.96324354079548,-0.13527569775727,-0.228572615999438,-0.035856739862954,0.257078784410118,0.208655591051212
"SL18-OI-11-FG3","SL18-OI-11-FG3",0.372013900446327,0.666872510259929,0.211570204281563,-0.0511265081167982,12.1053528146416,-0.135266238534857,0.0269780255213123,-0.370632785052116,0.295997792267067,-0.210613889675789
"SL18-JS-16-FG3","SL18-JS-16-FG3",-0.528620643416675,-0.446309048125553,-0.191499112441688,-0.145622418533299,-30.9625446315374,0.0496811686014129,-0.00778724733781456,-0.00815533730111229,-0.112499397000377,-0.0333730473770914
"SL18-OI-5-FG5","SL18-OI-5-FG5",-0.169110497612632,-0.746275713214729,-0.191827440732048,0.214544383851463,-15.1647785387593,0.0775224821571344,-0.253988110149805,-0.331722808628135,0.326017103825114,-0.231135514496406
"SL18-CC-1-FG2","SL18-CC-1-FG2",-0.0111707714311674,-0.0946355107578554,-0.0409938363832767,0.0708169013353859,6.25699023242604,-0.420126160051919,-0.260869493569412,0.500205335996166,-0.256951165139684,0.576330793728049
"SL18-NC-11-FG1","SL18-NC-11-FG1",-0.288837220363835,-0.27644288219824,-0.132958183265632,-0.0229208538325699,-10.1731501653739,-0.218116581709909,-0.35952086219943,-0.353050554208613,-0.810506288905883,0.179342742849671
"SL18-CC-5-FG2","SL18-CC-5-FG2",0.241919341101445,0.563653989868402,0.180915873398046,-0.119912405694648,14.7327273029911,0.189621399573156,0.396805690163822,-1.03095246425222,0.177204915984146,-1.26234192569965
"SL18-CC-5-FG3","SL18-CC-5-FG3",-0.0342171731249233,0.711083190337142,0.146587218932306,-0.327391610989536,-7.42573204844438,0.018365299852852,0.535149073330802,-0.845303242905509,0.329355403975675,-0.617571763869461
"SL18-CC-11-FG3","SL18-CC-11-FG3",0.409094817496297,0.97978110207131,0.30201702453582,-0.194939231575344,110.017378403765,0.136348838156884,-0.105068888030699,-0.27878430232753,-0.630213913842182,-1.01453227540175
"SL18-JS-16-FG1","SL18-JS-16-FG1",-0.401757174724402,-0.530149324942101,-0.183390321351333,-0.0349765320217349,-23.1254717797434,0.146258809041429,0.0608761557286524,-0.464706676321876,-0.000133033240455728,-0.353843506005932
"SL18-NC-12-FG2","SL18-NC-12-FG2",-0.326186613270204,-0.240107412530802,-0.126531493744121,-0.0731236257819628,-9.06219846171279,0.215270168956213,-0.111886695991261,0.259368260952917,-0.152484501083484,0.283664143913018
"SL18-OD-5-FG1","SL18-OD-5-FG1",-0.204575481835204,-0.326549039954461,-0.094582983843136,-0.0154095141489324,-0.138525857023538,0.161735619946697,-0.29909976628907,0.205180835724343,-0.35508657400002,-0.471973151025354
"SL18-CC-1-FG3","SL18-CC-1-FG3",-0.00866550877442511,-0.155499969456122,-0.0410353908857291,0.0734052729970331,10.0154506264656,-0.0430640139229888,-0.0210309420126424,-0.147524773777914,0.305515752137721,0.229446421917432
"SA18-CB-9-FG1","SA18-CB-9-FG1",0.727629457054231,0.652098885314473,0.253939337213404,0.219750782627423,-6.40458082367463,0.239487121118854,0.534613878661172,-0.974494236538924,-0.846622827583598,-1.2286705611244
"SL18-CC-5-FG1","SL18-CC-5-FG1",0.000320326274826088,0.279784940406048,0.086017475253433,-0.17171462423204,-6.98475515932409,0.0941247569335079,0.389404599853677,-0.852080945815171,-0.22531262837775,-0.644033320410877
"SL18-CC-12-FG3","SL18-CC-12-FG3",0.301320163090568,0.398328198952651,0.131615439091844,0.0380892849068794,48.0889666979282,0.336783373144957,0.511920846834533,-0.398340818132624,-0.284293329656619,-0.753315495824447
"SL18-SF-17-FG2","SL18-SF-17-FG2",0.170498425499515,0.448607554757196,0.106204196812089,-0.0419099681246634,-16.7259682206191,0.140741397345966,0.0850300270920464,-0.68548404194645,-0.10420569271847,-0.870099064445287
"SL18-JS-5-FG1","SL18-JS-5-FG1",-0.838776505623862,-0.561918726707245,-0.225637041449474,-0.387502422724915,-47.032030190706,-0.0591113889416739,-0.0712048043500841,0.565251300560894,-0.089293500040453,0.574441198046728
"SL18-OD-5-FG3","SL18-OD-5-FG3",-0.132375466715516,-0.240522348896759,-0.0688329549070633,0.00529044309861107,-3.34397925987205,0.166144531657183,-0.567975067207594,0.801635407129395,0.0111510776854802,0.183839884289583
"SL18-LL-9-FG6","SL18-LL-9-FG6",-0.598908901930183,-0.718485247778084,-0.205311953580316,-0.188284994769551,-12.8913479253161,-0.0324991801704506,-0.257019588735495,0.0769089514665699,0.679800606699959,-0.233779855033149
"SL18-OI-15-FG2","SL18-OI-15-FG2",0.350751316994697,0.455098682793698,0.112360830734105,0.126029655526487,26.1794317059669,-0.482111199441785,-0.480079173555433,0.43403990118959,-0.445015030208519,0.220475729583018
"SA18-CB-2-FG3","SA18-CB-2-FG3",0.229104541077795,0.370873334751753,0.100058733800072,0.0289870734776513,-20.0379646045998,-0.0735186699805776,-0.0245713283755111,-0.182574509833596,0.363153413658391,-0.399860327574443
"SA18-CB-5-FG4","SA18-CB-5-FG4",0.0943382576294938,-0.0753977041904016,-0.0173749412924834,0.129088140214461,-50.4866523682182,-0.404949926484118,-0.157845534789507,0.444425552419954,0.542068391055023,0.51585979127661
"SL18-CC-3-FG1","SL18-CC-3-FG1",0.311191535604897,0.277378129888657,0.105498695124388,0.100194145356122,-6.55085902114728,0.248524005778494,-0.332615359523381,-0.367293449336011,-0.118905837203274,-0.181692390709922
"SL18-NC-10-FG1","SL18-NC-10-FG1",-0.869685895460138,-0.724351767151175,-0.235730385819157,-0.398225123821824,-22.3167199680958,0.228706724490343,0.0628617039035155,0.303016609685634,-0.0294275255826207,0.552761372246169
"SL18-OI-17-FG4","SL18-OI-17-FG4",0.282006949821983,0.468296624487492,0.164894881635872,-0.0477828134497617,-1.17069679787509,-0.00483156525611908,0.0592097521239466,-0.289902153192351,-0.21561743791458,-0.546401048638136
"SL18-CC-3-FG2","SL18-CC-3-FG2",0.554018378197061,0.500895736330972,0.213410106552232,0.127198165092596,24.3321149685553,0.387706359567479,-0.056111145141995,-0.26210712043698,-0.408885139938042,-0.772902269493622
"SL18-CC-1-FG1","SL18-CC-1-FG1",0.139849455235716,0.17045572996053,0.0200619860260794,0.0997254831835567,56.1072657119735,-0.0856787589969328,-0.146632669410196,0.324464365314041,-0.0230768483499575,-0.253559946300601
"SL18-OI-4-FG2","SL18-OI-4-FG2",0.637474877933447,0.497978365392193,0.213369195081906,0.210736487769636,70.8184822774037,0.00190542780205338,0.264803251141158,-0.986745500178059,-0.445895359817335,-0.898281456230757
"SL18-CC-8-FG2","SL18-CC-8-FG2",-0.00271241523410348,0.273667384422565,0.0735837326188426,-0.149879880471789,10.5044340353246,0.101021237631832,-0.0857880780461919,-0.475665830788085,-0.398040791250732,0.22699388142558
"SL18-OI-6-FG2","SL18-OI-6-FG2",1.31265062092962,0.932430089055014,0.398398843605943,0.515852933717738,3.41201101003202,-0.397826239765145,-0.150861475247443,0.397907866661693,-0.161843395571693,0.424487420783963
"SL18-CC-12-FG2","SL18-CC-12-FG2",0.708142638329625,1.13741539005246,0.366459965296921,-0.0247772922642178,71.1165790930822,0.133467424375108,0.0835370630636035,-0.270223330390967,-0.506508113149088,-0.413527788533371
"SL18-NC-10-FG3","SL18-NC-10-FG3",-1.13140420889643,-0.499848474912691,-0.211439164657877,-0.708525879580678,-9.22010572729609,0.133376676855672,-0.059988772802933,0.529566558275954,-0.332569001304088,0.561295411250841
"SL18-OI-6-FG3","SL18-OI-6-FG3",1.30899198892603,0.400620245019402,0.208298727061639,0.892394534802749,-7.76624579787949,-0.102803744815746,-0.324410385834885,0.112047225900061,0.106155958644482,0.171753309620267
"SL18-CC-8-FG1","SL18-CC-8-FG1",-0.547886475342254,-0.561491839095707,-0.219536169249179,-0.108814136843896,-25.3920561693356,0.0983659885329894,0.451751713678656,-1.2859737982853,-0.621966013318563,-1.10078049605902
"SL18-CC-9-FG3","SL18-CC-9-FG3",-0.0588199877376981,-0.064815650724064,-0.0151479232827911,-0.0285241411721159,2.08103754685223,0.0613943830180571,-0.220216285485596,0.123452350281011,0.499452760968584,-0.503705027584159
"SL18-NC-9-FG2","SL18-NC-9-FG2",-0.0860697216949737,-0.207213871334653,-0.0862450695388673,0.0864204173827609,-6.32465055065741,-0.0268982653015868,0.12375696248136,-0.690365620773421,-0.363159288779059,-0.400259306157979
"SL18-LD-9-FG4","SL18-LD-9-FG4",0.0212273879518679,-0.0760444095180612,-0.0361617836258081,0.0935509552034842,-15.6259592243531,-0.0956236406743418,-0.00636708604720001,0.0877938015125002,0.322652799731408,0.177449117123377
